Country,Year,Continent,Disorder,Percentage
Philippines,2011,Asia,Bipolar Disorder ,"0,532257200684"
Philippines,2012,Asia,Bipolar Disorder ,"0,53255074539"
Philippines,2013,Asia,Bipolar Disorder ,"0,532930001962"
Philippines,2014,Asia,Bipolar Disorder ,"0,533401856431"
Philippines,2015,Asia,Bipolar Disorder ,"0,533984755045"
Philippines,2016,Asia,Bipolar Disorder ,"0,534672607796"
Philippines,2017,Asia,Bipolar Disorder ,"0,53551277612"
Poland,1990,Europa,Bipolar Disorder ,"0,701196651597"
Poland,1991,Europa,Bipolar Disorder ,"0,701497725044"
Poland,1992,Europa,Bipolar Disorder ,"0,701810654714"
Poland,1993,Europa,Bipolar Disorder ,"0,702113853695"
Poland,1994,Europa,Bipolar Disorder ,"0,702424595304"
Poland,1995,Europa,Bipolar Disorder ,"0,702737555525"
Poland,1996,Europa,Bipolar Disorder ,"0,703025492154"
Poland,1997,Europa,Bipolar Disorder ,"0,703213209178"
Poland,1998,Europa,Bipolar Disorder ,"0,703396895709"
Poland,1999,Europa,Bipolar Disorder ,"0,703572317587"
Poland,2000,Europa,Bipolar Disorder ,"0,703781354409"
Poland,2001,Europa,Bipolar Disorder ,"0,704119262462"
Poland,2002,Europa,Bipolar Disorder ,"0,704584605433"
Poland,2003,Europa,Bipolar Disorder ,"0,705094808771"
Poland,2004,Europa,Bipolar Disorder ,"0,705578349652999"
Poland,2005,Europa,Bipolar Disorder ,"0,705974841738"
Poland,2006,Europa,Bipolar Disorder ,"0,706486741134"
Poland,2007,Europa,Bipolar Disorder ,"0,707248291639"
Poland,2008,Europa,Bipolar Disorder ,"0,708096566165"
Poland,2009,Europa,Bipolar Disorder ,"0,708863053939999"
Poland,2010,Europa,Bipolar Disorder ,"0,70936799102"
Poland,2011,Europa,Bipolar Disorder ,"0,709694869851"
Poland,2012,Europa,Bipolar Disorder ,"0,710044655417"
Poland,2013,Europa,Bipolar Disorder ,"0,7104328944"
Poland,2014,Europa,Bipolar Disorder ,"0,710861420169"
Poland,2015,Europa,Bipolar Disorder ,"0,711307898952"
Poland,2016,Europa,Bipolar Disorder ,"0,711771350968"
Poland,2017,Europa,Bipolar Disorder ,"0,712264493336"
Portugal,1990,Europa,Bipolar Disorder ,"0,921896349987"
Portugal,1991,Europa,Bipolar Disorder ,"0,922921888919999"
Portugal,1992,Europa,Bipolar Disorder ,"0,923879182241999"
Portugal,1993,Europa,Bipolar Disorder ,"0,924699862518999"
Portugal,1994,Europa,Bipolar Disorder ,"0,925318495684"
Portugal,1995,Europa,Bipolar Disorder ,"0,925711964737"
Portugal,1996,Europa,Bipolar Disorder ,"0,925956932942"
Portugal,1997,Europa,Bipolar Disorder ,"0,926224139984"
Portugal,1998,Europa,Bipolar Disorder ,"0,926486850787"
Portugal,1999,Europa,Bipolar Disorder ,"0,926669718222"
Portugal,2000,Europa,Bipolar Disorder ,"0,926880866364999"
Portugal,2001,Europa,Bipolar Disorder ,"0,926251663372999"
Portugal,2002,Europa,Bipolar Disorder ,"0,924605389168"
Portugal,2003,Europa,Bipolar Disorder ,"0,922648632384"
Portugal,2004,Europa,Bipolar Disorder ,"0,921037535328"
Portugal,2005,Europa,Bipolar Disorder ,"0,920503465466999"
Portugal,2006,Europa,Bipolar Disorder ,"0,920982276841"
Portugal,2007,Europa,Bipolar Disorder ,"0,921734215636"
Portugal,2008,Europa,Bipolar Disorder ,"0,922599675559"
Portugal,2009,Europa,Bipolar Disorder ,"0,923295718384"
Portugal,2010,Europa,Bipolar Disorder ,"0,923709097821"
Portugal,2011,Europa,Bipolar Disorder ,"0,923905871352"
Portugal,2012,Europa,Bipolar Disorder ,"0,924146417306"
Portugal,2013,Europa,Bipolar Disorder ,"0,92442337801"
Portugal,2014,Europa,Bipolar Disorder ,"0,924746895181"
Portugal,2015,Europa,Bipolar Disorder ,"0,925072943518"
Portugal,2016,Europa,Bipolar Disorder ,"0,925407524325"
Portugal,2017,Europa,Bipolar Disorder ,"0,925814506596"
Russia,1990,Europa,Bipolar Disorder ,"0,668982175053"
Russia,1991,Europa,Bipolar Disorder ,"0,668970886247"
Russia,1992,Europa,Bipolar Disorder ,"0,669002752506"
Russia,1993,Europa,Bipolar Disorder ,"0,669137411142"
Russia,1994,Europa,Bipolar Disorder ,"0,669344901826"
Russia,1995,Europa,Bipolar Disorder ,"0,669571495496"
Russia,1996,Europa,Bipolar Disorder ,"0,669819425711"
Russia,1997,Europa,Bipolar Disorder ,"0,6701063488"
Russia,1998,Europa,Bipolar Disorder ,"0,670431372852"
Russia,1999,Europa,Bipolar Disorder ,"0,67075527858"
Russia,2000,Europa,Bipolar Disorder ,"0,67103550288"
Russia,2001,Europa,Bipolar Disorder ,"0,671257505157"
Russia,2002,Europa,Bipolar Disorder ,"0,67148043346"
Russia,2003,Europa,Bipolar Disorder ,"0,671743487659999"
Russia,2004,Europa,Bipolar Disorder ,"0,672021935228"
Russia,2005,Europa,Bipolar Disorder ,"0,672312045273"
Russia,2006,Europa,Bipolar Disorder ,"0,672616478676999"
Russia,2007,Europa,Bipolar Disorder ,"0,6729377179"
Russia,2008,Europa,Bipolar Disorder ,"0,673295054966"
Russia,2009,Europa,Bipolar Disorder ,"0,673637459199"
Russia,2010,Europa,Bipolar Disorder ,"0,673932154738"
Russia,2011,Europa,Bipolar Disorder ,"0,674184014014"
Russia,2012,Europa,Bipolar Disorder ,"0,674421222845"
Russia,2013,Europa,Bipolar Disorder ,"0,674716428804"
Russia,2014,Europa,Bipolar Disorder ,"0,675049543445"
Russia,2015,Europa,Bipolar Disorder ,"0,675405699337"
Russia,2016,Europa,Bipolar Disorder ,"0,675753780479"
Russia,2017,Europa,Bipolar Disorder ,"0,676062578368"
Singapore,1990,Asia,Bipolar Disorder ,"0,717018948268"
Singapore,1991,Asia,Bipolar Disorder ,"0,717890943549999"
Singapore,1992,Asia,Bipolar Disorder ,"0,718825092906"
Singapore,1993,Asia,Bipolar Disorder ,"0,719690398463"
Singapore,1994,Asia,Bipolar Disorder ,"0,720521393166"
Singapore,1995,Asia,Bipolar Disorder ,"0,721299034931"
Singapore,1996,Asia,Bipolar Disorder ,"0,722455110602999"
Singapore,1997,Asia,Bipolar Disorder ,"0,724189939531"
Singapore,1998,Asia,Bipolar Disorder ,"0,726103494028"
Singapore,1999,Asia,Bipolar Disorder ,"0,727760822193"
Singapore,2000,Asia,Bipolar Disorder ,"0,72875513447"
Singapore,2001,Asia,Bipolar Disorder ,"0,729245015924"
Singapore,2002,Asia,Bipolar Disorder ,"0,72967270213"
Singapore,2003,Asia,Bipolar Disorder ,"0,730036655684"
Singapore,2004,Asia,Bipolar Disorder ,"0,730365330138"
Singapore,2005,Asia,Bipolar Disorder ,"0,73052271853"
Singapore,2006,Asia,Bipolar Disorder ,"0,730727950615"
Singapore,2007,Asia,Bipolar Disorder ,"0,731086740482999"
Singapore,2008,Asia,Bipolar Disorder ,"0,731484613734"
Singapore,2009,Asia,Bipolar Disorder ,"0,731830359175"
Singapore,2010,Asia,Bipolar Disorder ,"0,731991836073"
Singapore,2011,Asia,Bipolar Disorder ,"0,731969276341"
Singapore,2012,Asia,Bipolar Disorder ,"0,731865379215"
Singapore,2013,Asia,Bipolar Disorder ,"0,731693167571"
Singapore,2014,Asia,Bipolar Disorder ,"0,731506376829"
Singapore,2015,Asia,Bipolar Disorder ,"0,731293349489"
Singapore,2016,Asia,Bipolar Disorder ,"0,731009829499"
Singapore,2017,Asia,Bipolar Disorder ,"0,730592156782"
South Africa,1990,África,Bipolar Disorder ,"0,626458886081"
South Africa,1991,África,Bipolar Disorder ,"0,626774329274"
South Africa,1992,África,Bipolar Disorder ,"0,62707603652"
South Africa,1993,África,Bipolar Disorder ,"0,627342356138"
South Africa,1994,África,Bipolar Disorder ,"0,627562910445"
South Africa,1995,África,Bipolar Disorder ,"0,627717624097999"
South Africa,1996,África,Bipolar Disorder ,"0,627843956985"
South Africa,1997,África,Bipolar Disorder ,"0,627971897725"
South Africa,1998,África,Bipolar Disorder ,"0,628128171215"
South Africa,1999,África,Bipolar Disorder ,"0,628328463173"
South Africa,2000,África,Bipolar Disorder ,"0,628601081629"
South Africa,2001,África,Bipolar Disorder ,"0,629007466714"
South Africa,2002,África,Bipolar Disorder ,"0,629547521987"
South Africa,2003,África,Bipolar Disorder ,"0,630172339874"
South Africa,2004,África,Bipolar Disorder ,"0,630817053785"
South Africa,2005,África,Bipolar Disorder ,"0,631413571696"
South Africa,2006,África,Bipolar Disorder ,"0,632076049151"
South Africa,2007,África,Bipolar Disorder ,"0,632909031923999"
South Africa,2008,África,Bipolar Disorder ,"0,633793423123"
South Africa,2009,África,Bipolar Disorder ,"0,634574144553"
South Africa,2010,África,Bipolar Disorder ,"0,635102793127"
South Africa,2011,África,Bipolar Disorder ,"0,635429767906"
South Africa,2012,África,Bipolar Disorder ,"0,635726386371"
South Africa,2013,África,Bipolar Disorder ,"0,635993163669"
South Africa,2014,África,Bipolar Disorder ,"0,636220651284999"
South Africa,2015,África,Bipolar Disorder ,"0,636405038519"
South Africa,2016,África,Bipolar Disorder ,"0,636532706089"
South Africa,2017,África,Bipolar Disorder ,"0,63661284243"
Sweden,1990,Europa,Bipolar Disorder ,"1,05885536503"
Sweden,1991,Europa,Bipolar Disorder ,"1,05953123498"
Sweden,1992,Europa,Bipolar Disorder ,"1,06014600336999"
Sweden,1993,Europa,Bipolar Disorder ,"1,06070091863"
Sweden,1994,Europa,Bipolar Disorder ,"1,06116578679"
Sweden,1995,Europa,Bipolar Disorder ,"1,06151940414"
Sweden,1996,Europa,Bipolar Disorder ,"1,06163559832999"
Sweden,1997,Europa,Bipolar Disorder ,"1,06160196867"
Sweden,1998,Europa,Bipolar Disorder ,"1,06147976794"
Sweden,1999,Europa,Bipolar Disorder ,"1,06135116489"
Sweden,2000,Europa,Bipolar Disorder ,"1,06138025023"
Sweden,2001,Europa,Bipolar Disorder ,"1,06157818007"
Sweden,2002,Europa,Bipolar Disorder ,"1,06203019741"
Sweden,2003,Europa,Bipolar Disorder ,"1,06250942923"
Sweden,2004,Europa,Bipolar Disorder ,"1,0628913053"
Sweden,2005,Europa,Bipolar Disorder ,"1,06302689464999"
Sweden,2006,Europa,Bipolar Disorder ,"1,06270641008"
Sweden,2007,Europa,Bipolar Disorder ,"1,06195673982"
Sweden,2008,Europa,Bipolar Disorder ,"1,06104545538"
Sweden,2009,Europa,Bipolar Disorder ,"1,06023176768"
Sweden,2010,Europa,Bipolar Disorder ,"1,05971310408999"
Sweden,2011,Europa,Bipolar Disorder ,"1,05943178487"
Sweden,2012,Europa,Bipolar Disorder ,"1,05913529591"
Sweden,2013,Europa,Bipolar Disorder ,"1,05886498928"
Sweden,2014,Europa,Bipolar Disorder ,"1,0585567516"
Sweden,2015,Europa,Bipolar Disorder ,"1,05828893812"
Sweden,2016,Europa,Bipolar Disorder ,"1,05805555714"
Sweden,2017,Europa,Bipolar Disorder ,"1,05792980614"
Switzerland,1990,Europa,Bipolar Disorder ,"0,952650933377"
Switzerland,1991,Europa,Bipolar Disorder ,"0,953019082980999"
Switzerland,1992,Europa,Bipolar Disorder ,"0,953363796034"
Switzerland,1993,Europa,Bipolar Disorder ,"0,953646649048"
Switzerland,1994,Europa,Bipolar Disorder ,"0,953921065602"
Switzerland,1995,Europa,Bipolar Disorder ,"0,954152329753999"
Switzerland,1996,Europa,Bipolar Disorder ,"0,954114847742"
Switzerland,1997,Europa,Bipolar Disorder ,"0,953766557238"
Switzerland,1998,Europa,Bipolar Disorder ,"0,953269299274"
Switzerland,1999,Europa,Bipolar Disorder ,"0,952876258771"
Switzerland,2000,Europa,Bipolar Disorder ,"0,952817377255999"
Switzerland,2001,Europa,Bipolar Disorder ,"0,952858606652"
Switzerland,2002,Europa,Bipolar Disorder ,"0,952766395544"
Switzerland,2003,Europa,Bipolar Disorder ,"0,952569755696"
Switzerland,2004,Europa,Bipolar Disorder ,"0,952413523528"
Switzerland,2005,Europa,Bipolar Disorder ,"0,952402158151"
Switzerland,2006,Europa,Bipolar Disorder ,"0,952382694112"
Switzerland,2007,Europa,Bipolar Disorder ,"0,952273351769"
Switzerland,2008,Europa,Bipolar Disorder ,"0,952114234109"
Switzerland,2009,Europa,Bipolar Disorder ,"0,951921115415"
Switzerland,2010,Europa,Bipolar Disorder ,"0,951810398877"
Switzerland,2011,Europa,Bipolar Disorder ,"0,951757860161"
Switzerland,2012,Europa,Bipolar Disorder ,"0,951859349251999"
Switzerland,2013,Europa,Bipolar Disorder ,"0,952091080837"
Switzerland,2014,Europa,Bipolar Disorder ,"0,952453415915"
Switzerland,2015,Europa,Bipolar Disorder ,"0,952894252582"
Switzerland,2016,Europa,Bipolar Disorder ,"0,953441638782"
Switzerland,2017,Europa,Bipolar Disorder ,"0,953995907439"
Thailand,1990,Asia,Bipolar Disorder ,"0,529949473235"
Thailand,1991,Asia,Bipolar Disorder ,"0,53060785516"
Thailand,1992,Asia,Bipolar Disorder ,"0,531299263949"
Thailand,1993,Asia,Bipolar Disorder ,"0,531985304597"
Thailand,1994,Asia,Bipolar Disorder ,"0,532633407693"
Thailand,1995,Asia,Bipolar Disorder ,"0,533172625672"
Thailand,1996,Asia,Bipolar Disorder ,"0,533727304008"
Thailand,1997,Asia,Bipolar Disorder ,"0,53441667066"
Thailand,1998,Asia,Bipolar Disorder ,"0,535164787799"
Thailand,1999,Asia,Bipolar Disorder ,"0,535921916275"
Thailand,2000,Asia,Bipolar Disorder ,"0,536608699166"
Thailand,2001,Asia,Bipolar Disorder ,"0,537350845432999"
Thailand,2002,Asia,Bipolar Disorder ,"0,538244448733"
Thailand,2003,Asia,Bipolar Disorder ,"0,539146073421"
Thailand,2004,Asia,Bipolar Disorder ,"0,539885435593"
Thailand,2005,Asia,Bipolar Disorder ,"0,540280310865"
Thailand,2006,Asia,Bipolar Disorder ,"0,540412275121"
Thailand,2007,Asia,Bipolar Disorder ,"0,540496305095"
Thailand,2008,Asia,Bipolar Disorder ,"0,540552844179"
Thailand,2009,Asia,Bipolar Disorder ,"0,540632527668999"
Thailand,2010,Asia,Bipolar Disorder ,"0,540729462114"
Thailand,2011,Asia,Bipolar Disorder ,"0,540908162867"
Thailand,2012,Asia,Bipolar Disorder ,"0,541130007543"
Thailand,2013,Asia,Bipolar Disorder ,"0,541419042616999"
Thailand,2014,Asia,Bipolar Disorder ,"0,541749627337"
Thailand,2015,Asia,Bipolar Disorder ,"0,542134735146"
Thailand,2016,Asia,Bipolar Disorder ,"0,54255960957"
Thailand,2017,Asia,Bipolar Disorder ,"0,543035027597"
United Kingdom,1990,Europa,Bipolar Disorder ,"1,08565995665"
United Kingdom,1991,Europa,Bipolar Disorder ,"1,08621470704"
United Kingdom,1992,Europa,Bipolar Disorder ,"1,08683777231"
United Kingdom,1993,Europa,Bipolar Disorder ,"1,08748530564"
United Kingdom,1994,Europa,Bipolar Disorder ,"1,08812426590999"
United Kingdom,1995,Europa,Bipolar Disorder ,"1,08872502891"
United Kingdom,1996,Europa,Bipolar Disorder ,"1,08932062555"
United Kingdom,1997,Europa,Bipolar Disorder ,"1,09011523909"
United Kingdom,1998,Europa,Bipolar Disorder ,"1,0909710858"
United Kingdom,1999,Europa,Bipolar Disorder ,"1,09174604454"
United Kingdom,2000,Europa,Bipolar Disorder ,"1,09228748874"
United Kingdom,2001,Europa,Bipolar Disorder ,"1,09145536515"
United Kingdom,2002,Europa,Bipolar Disorder ,"1,08912336784999"
United Kingdom,2003,Europa,Bipolar Disorder ,"1,08632294511"
United Kingdom,2004,Europa,Bipolar Disorder ,"1,0840833492"
United Kingdom,2005,Europa,Bipolar Disorder ,"1,08339757775"
United Kingdom,2006,Europa,Bipolar Disorder ,"1,08377721808"
United Kingdom,2007,Europa,Bipolar Disorder ,"1,08423728685"
United Kingdom,2008,Europa,Bipolar Disorder ,"1,08466719265"
United Kingdom,2009,Europa,Bipolar Disorder ,"1,0849918104"
United Kingdom,2010,Europa,Bipolar Disorder ,"1,08513247439"
United Kingdom,2011,Europa,Bipolar Disorder ,"1,08511341464999"
United Kingdom,2012,Europa,Bipolar Disorder ,"1,08520190237"
United Kingdom,2013,Europa,Bipolar Disorder ,"1,08536499303"
United Kingdom,2014,Europa,Bipolar Disorder ,"1,08561642419"
United Kingdom,2015,Europa,Bipolar Disorder ,"1,08594985804"
United Kingdom,2016,Europa,Bipolar Disorder ,"1,08635955424"
United Kingdom,2017,Europa,Bipolar Disorder ,"1,08683759909"
United States,1990,América,Bipolar Disorder ,"0,653706354544"
United States,1991,América,Bipolar Disorder ,"0,653952868228"
United States,1992,América,Bipolar Disorder ,"0,654205433873"
United States,1993,América,Bipolar Disorder ,"0,654430518652"
United States,1994,América,Bipolar Disorder ,"0,654620047979"
United States,1995,América,Bipolar Disorder ,"0,654720568935"
United States,1996,América,Bipolar Disorder ,"0,654749283267"
United States,1997,América,Bipolar Disorder ,"0,65471959904"
United States,1998,América,Bipolar Disorder ,"0,65465796487"
United States,1999,América,Bipolar Disorder ,"0,654564279852"
United States,2000,América,Bipolar Disorder ,"0,654442657809"
United States,2001,América,Bipolar Disorder ,"0,654371354652"
United States,2002,América,Bipolar Disorder ,"0,654349043599"
United States,2003,América,Bipolar Disorder ,"0,654343192712"
United States,2004,América,Bipolar Disorder ,"0,654313236879"
United States,2005,América,Bipolar Disorder ,"0,654227674746"
United States,2006,América,Bipolar Disorder ,"0,654080048891"
United States,2007,América,Bipolar Disorder ,"0,653895503627"
United States,2008,América,Bipolar Disorder ,"0,653690930832"
United States,2009,América,Bipolar Disorder ,"0,653467969151"
United States,2010,América,Bipolar Disorder ,"0,653247274664"
United States,2011,América,Bipolar Disorder ,"0,653008107225"
United States,2012,América,Bipolar Disorder ,"0,652747751955"
United States,2013,América,Bipolar Disorder ,"0,652479107071"
United States,2014,América,Bipolar Disorder ,"0,652194834052999"
United States,2015,América,Bipolar Disorder ,"0,651889538235999"
United States,2016,América,Bipolar Disorder ,"0,651569278144"
United States,2017,América,Bipolar Disorder ,"0,651235501508"
Australia,1990,Oceanía,Eating Disorders ,"0,700090525224"
Australia,1991,Oceanía,Eating Disorders ,"0,704108748089"
Australia,1992,Oceanía,Eating Disorders ,"0,708000817574"
Australia,1993,Oceanía,Eating Disorders ,"0,713707947963"
Australia,1994,Oceanía,Eating Disorders ,"0,719508170246"
Australia,1995,Oceanía,Eating Disorders ,"0,725293783902"
Australia,1996,Oceanía,Eating Disorders ,"0,7334811487"
Australia,1997,Oceanía,Eating Disorders ,"0,746091619784"
Australia,1998,Oceanía,Eating Disorders ,"0,761551960203"
Australia,1999,Oceanía,Eating Disorders ,"0,777321985933999"
Australia,2000,Oceanía,Eating Disorders ,"0,791917663953"
Australia,2001,Oceanía,Eating Disorders ,"0,808347382137"
Australia,2002,Oceanía,Eating Disorders ,"0,828231040458"
Australia,2003,Oceanía,Eating Disorders ,"0,850375776569"
Australia,2004,Oceanía,Eating Disorders ,"0,870439749072999"
Australia,2005,Oceanía,Eating Disorders ,"0,884259277761"
Australia,2006,Oceanía,Eating Disorders ,"0,89638270643"
Australia,2007,Oceanía,Eating Disorders ,"0,906580126243"
Australia,2008,Oceanía,Eating Disorders ,"0,91557188684"
Australia,2009,Oceanía,Eating Disorders ,"0,923455066181999"
Australia,2010,Oceanía,Eating Disorders ,"0,928042681221"
Australia,2011,Oceanía,Eating Disorders ,"0,931934608081999"
Australia,2012,Oceanía,Eating Disorders ,"0,935759514081"
Australia,2013,Oceanía,Eating Disorders ,"0,939175530502"
Australia,2014,Oceanía,Eating Disorders ,"0,941660808445"
Australia,2015,Oceanía,Eating Disorders ,"0,943206198567999"
Australia,2016,Oceanía,Eating Disorders ,"0,943990606921999"
Australia,2017,Oceanía,Eating Disorders ,"0,943081003971999"
Belgium,1990,Europa,Eating Disorders ,"0,511213456917"
Belgium,1991,Europa,Eating Disorders ,"0,515844427123"
Belgium,1992,Europa,Eating Disorders ,"0,520184110483"
Belgium,1993,Europa,Eating Disorders ,"0,524512294288"
Belgium,1994,Europa,Eating Disorders ,"0,528504200167"
Belgium,1995,Europa,Eating Disorders ,"0,531940558539"
Belgium,1996,Europa,Eating Disorders ,"0,535318498451"
Belgium,1997,Europa,Eating Disorders ,"0,539216055075"
Belgium,1998,Europa,Eating Disorders ,"0,544018225215"
Belgium,1999,Europa,Eating Disorders ,"0,547850356297"
Belgium,2000,Europa,Eating Disorders ,"0,551041933290999"
Belgium,2001,Europa,Eating Disorders ,"0,555047828535"
Belgium,2002,Europa,Eating Disorders ,"0,559963347421"
Belgium,2003,Europa,Eating Disorders ,"0,564025847756999"
Belgium,2004,Europa,Eating Disorders ,"0,568198916488"
Belgium,2005,Europa,Eating Disorders ,"0,571245089582999"
Belgium,2006,Europa,Eating Disorders ,"0,573941822372"
Belgium,2007,Europa,Eating Disorders ,"0,576778008864"
Belgium,2008,Europa,Eating Disorders ,"0,579555404336"
Belgium,2009,Europa,Eating Disorders ,"0,580717001422"
Belgium,2010,Europa,Eating Disorders ,"0,583340656527"
Belgium,2011,Europa,Eating Disorders ,"0,586292102766"
Belgium,2012,Europa,Eating Disorders ,"0,589313012486"
Belgium,2013,Europa,Eating Disorders ,"0,592094901928"
Belgium,2014,Europa,Eating Disorders ,"0,595100118129"
Belgium,2015,Europa,Eating Disorders ,"0,598318339571"
Belgium,2016,Europa,Eating Disorders ,"0,600262676324"
Belgium,2017,Europa,Eating Disorders ,"0,603868895678"
Bosnia and Herzegovina,1990,Europa,Eating Disorders ,"0,100326690542999"
Bosnia and Herzegovina,1991,Europa,Eating Disorders ,"0,099611909902"
Bosnia and Herzegovina,1992,Europa,Eating Disorders ,"0,0994982068804"
Bosnia and Herzegovina,1993,Europa,Eating Disorders ,"0,099194263296"
Bosnia and Herzegovina,1994,Europa,Eating Disorders ,"0,0992341819627"
Bosnia and Herzegovina,1995,Europa,Eating Disorders ,"0,0995077088732"
Bosnia and Herzegovina,1996,Europa,Eating Disorders ,"0,102078672588"
Bosnia and Herzegovina,1997,Europa,Eating Disorders ,"0,10875700241"
Bosnia and Herzegovina,1998,Europa,Eating Disorders ,"0,116971922588"
Bosnia and Herzegovina,1999,Europa,Eating Disorders ,"0,125452936742"
Bosnia and Herzegovina,2000,Europa,Eating Disorders ,"0,131280487838"
Bosnia and Herzegovina,2001,Europa,Eating Disorders ,"0,135944289385999"
